zip,surcharge,country
12778,1.75,US
12780,1.75,US
12781,1.75,US
12782,1.75,US
12783,1.75,US
12784,1.75,US
12785,1.75,US
12786,1.75,US
12788,1.75,US
12789,1.75,US
12790,1.75,US
12791,1.75,US
12792,1.75,US
12808,1.75,US
12809,1.75,US
12810,1.75,US
12811,1.75,US
12812,1.75,US
12814,1.75,US
12815,1.75,US
12816,1.75,US
12817,1.75,US
12819,1.75,US
12821,1.75,US
12822,1.75,US
12823,1.75,US
12824,1.75,US
12827,1.75,US
12828,1.75,US
12832,1.75,US
12833,1.75,US
12834,1.75,US
12835,1.75,US
12836,1.75,US
12837,1.75,US
12838,1.75,US
12841,1.75,US
12842,1.75,US
12843,1.75,US
12845,1.75,US
12846,1.75,US
12847,1.75,US
12848,1.75,US
12849,1.75,US
12850,1.75,US
12851,1.75,US
12852,1.75,US
12853,1.75,US
12854,1.75,US
12855,1.75,US
12856,1.75,US
12857,1.75,US
12858,1.75,US
12859,1.75,US
12860,1.75,US
12861,1.75,US
12862,1.75,US
12863,1.75,US
12864,1.75,US
12865,1.75,US
12870,1.75,US
12871,1.75,US
12872,1.75,US
12873,1.75,US
12874,1.75,US
12878,1.75,US
12879,1.75,US
12883,1.75,US
12884,1.75,US
12885,1.75,US
12886,1.75,US
12887,1.75,US
12910,1.75,US
12911,1.75,US
12912,1.75,US
12913,1.75,US
12914,1.75,US
12915,1.75,US
12916,1.75,US
12917,1.75,US
12918,1.75,US
12919,1.75,US
12920,1.75,US
12921,1.75,US
12922,1.75,US
12923,1.75,US
12924,1.75,US
12926,1.75,US
12927,1.75,US
12928,1.75,US
12929,1.75,US
12930,1.75,US
12932,1.75,US
12933,1.75,US
12934,1.75,US
12935,1.75,US
12936,1.75,US
12937,1.75,US
12939,1.75,US
12941,1.75,US
12942,1.75,US
12943,1.75,US
12944,1.75,US
12945,1.75,US
12946,1.75,US
12949,1.75,US
12950,1.75,US
12952,1.75,US
12953,1.75,US
12955,1.75,US
12956,1.75,US
12957,1.75,US
12958,1.75,US
12959,1.75,US
12960,1.75,US
12961,1.75,US
12962,1.75,US
12964,1.75,US
12965,1.75,US
12966,1.75,US
12967,1.75,US
12969,1.75,US
12970,1.75,US
12972,1.75,US
12973,1.75,US
12974,1.75,US
12975,1.75,US
12976,1.75,US
12977,1.75,US
12978,1.75,US
12980,1.75,US
12981,1.75,US
12983,1.75,US
12985,1.75,US
12986,1.75,US
12987,1.75,US
12989,1.75,US
12992,1.75,US
12993,1.75,US
12995,1.75,US
12996,1.75,US
12997,1.75,US
12998,1.75,US
13020,1.75,US
13026,1.75,US
13028,1.75,US
13032,1.75,US
13033,1.75,US
13034,1.75,US
13035,1.75,US
13036,1.75,US
13037,1.75,US
13040,1.75,US
13042,1.75,US
13043,1.75,US
13044,1.75,US
13045,1.75,US
13052,1.75,US
13053,1.75,US
13054,1.75,US
13056,1.75,US
13060,1.75,US
13061,1.75,US
13063,1.75,US
13064,1.75,US
13065,1.75,US
13068,1.75,US
13071,1.75,US
13072,1.75,US
13073,1.75,US
13074,1.75,US
13076,1.75,US
13077,1.75,US
13078,1.75,US
13080,1.75,US
13081,1.75,US
13082,1.75,US
13083,1.75,US
13084,1.75,US
13087,1.75,US
13092,1.75,US
13101,1.75,US
13102,1.75,US
13107,1.75,US
13110,1.75,US
13111,1.75,US
13112,1.75,US
13113,1.75,US
13114,1.75,US
13117,1.75,US
13118,1.75,US
13119,1.75,US
13120,1.75,US
13121,1.75,US
13122,1.75,US
13123,1.75,US
13124,1.75,US
13131,1.75,US
13132,1.75,US
13134,1.75,US
13136,1.75,US
13138,1.75,US
13139,1.75,US
13140,1.75,US
13141,1.75,US
13142,1.75,US
13143,1.75,US
13144,1.75,US
13145,1.75,US
13146,1.75,US
13147,1.75,US
13148,1.75,US
13152,1.75,US
13153,1.75,US
13154,1.75,US
13155,1.75,US
13156,1.75,US
13157,1.75,US
13158,1.75,US
13159,1.75,US
13160,1.75,US
13162,1.75,US
13165,1.75,US
13166,1.75,US
13167,1.75,US
13301,1.75,US
13302,1.75,US
13303,1.75,US
13304,1.75,US
13305,1.75,US
13308,1.75,US
13309,1.75,US
13310,1.75,US
13312,1.75,US
13313,1.75,US
13314,1.75,US
13315,1.75,US
13316,1.75,US
13317,1.75,US
13318,1.75,US
13320,1.75,US
13321,1.75,US
13322,1.75,US
13323,1.75,US
13324,1.75,US
13325,1.75,US
13326,1.75,US
13327,1.75,US
13328,1.75,US
13329,1.75,US
13331,1.75,US
13332,1.75,US
13333,1.75,US
13334,1.75,US
13335,1.75,US
13337,1.75,US
13338,1.75,US
13339,1.75,US
13340,1.75,US
13341,1.75,US
13342,1.75,US
13343,1.75,US
13345,1.75,US
13346,1.75,US
13348,1.75,US
13352,1.75,US
13353,1.75,US
13354,1.75,US
13355,1.75,US
13360,1.75,US
13361,1.75,US
13362,1.75,US
13363,1.75,US
13364,1.75,US
13365,1.75,US
13367,1.75,US
13368,1.75,US
13401,1.75,US
13402,1.75,US
13404,1.75,US
13406,1.75,US
13407,1.75,US
13408,1.75,US
13409,1.75,US
13410,1.75,US
13411,1.75,US
13415,1.75,US
13416,1.75,US
13418,1.75,US
13420,1.75,US
13424,1.75,US
13425,1.75,US
13426,1.75,US
13428,1.75,US
13431,1.75,US
13433,1.75,US
13435,1.75,US
13436,1.75,US
13437,1.75,US
13438,1.75,US
13439,1.75,US
13450,1.75,US
13452,1.75,US
13454,1.75,US
13455,1.75,US
13456,1.75,US
13457,1.75,US
13459,1.75,US
13460,1.75,US
13464,1.75,US
13465,1.75,US
13468,1.75,US
13470,1.75,US
13471,1.75,US
13472,1.75,US
13473,1.75,US
13475,1.75,US
13476,1.75,US
13477,1.75,US
13478,1.75,US
13480,1.75,US
13482,1.75,US
13483,1.75,US
13484,1.75,US
13485,1.75,US
13486,1.75,US
13488,1.75,US
13489,1.75,US
13490,1.75,US
13491,1.75,US
13493,1.75,US
13494,1.75,US
13602,1.75,US
13603,1.75,US
13605,1.75,US
13606,1.75,US
13607,1.75,US
13608,1.75,US
13611,1.75,US
13612,1.75,US
13613,1.75,US
13614,1.75,US
13615,1.75,US
13617,1.75,US
13618,1.75,US
13619,1.75,US
13620,1.75,US
13621,1.75,US
13622,1.75,US
13623,1.75,US
13624,1.75,US
13625,1.75,US
13626,1.75,US
13627,1.75,US
13628,1.75,US
13630,1.75,US
13631,1.75,US
13632,1.75,US
13633,1.75,US
13634,1.75,US
13635,1.75,US
13636,1.75,US
13637,1.75,US
13639,1.75,US
13640,1.75,US
13641,1.75,US
13642,1.75,US
13643,1.75,US
13645,1.75,US
13646,1.75,US
13647,1.75,US
13648,1.75,US
13649,1.75,US
13650,1.75,US
13651,1.75,US
13652,1.75,US
13654,1.75,US
13655,1.75,US
13656,1.75,US
13657,1.75,US
13658,1.75,US
13659,1.75,US
13660,1.75,US
13661,1.75,US
13662,1.75,US
13664,1.75,US
13665,1.75,US
13666,1.75,US
13667,1.75,US
13668,1.75,US
13669,1.75,US
13670,1.75,US
13671,1.75,US
13672,1.75,US
13673,1.75,US
13674,1.75,US
13675,1.75,US
13676,1.75,US
13677,1.75,US
13678,1.75,US
13679,1.75,US
13680,1.75,US
13681,1.75,US
13682,1.75,US
13683,1.75,US
13684,1.75,US
13685,1.75,US
13687,1.75,US
13688,1.75,US
13690,1.75,US
13691,1.75,US
13692,1.75,US
13693,1.75,US
13694,1.75,US
13695,1.75,US
13696,1.75,US
13697,1.75,US
13730,1.75,US
13731,1.75,US
13733,1.75,US
13734,1.75,US
13736,1.75,US
13738,1.75,US
13739,1.75,US
13740,1.75,US
13743,1.75,US
13744,1.75,US
13746,1.75,US
13747,1.75,US
13750,1.75,US
13751,1.75,US
13752,1.75,US
13753,1.75,US
13754,1.75,US
13755,1.75,US
13756,1.75,US
13757,1.75,US
13758,1.75,US
13774,1.75,US
13775,1.75,US
13776,1.75,US
13777,1.75,US
13778,1.75,US
13780,1.75,US
13782,1.75,US
13783,1.75,US
13784,1.75,US
13786,1.75,US
13787,1.75,US
13788,1.75,US
13794,1.75,US
13795,1.75,US
13796,1.75,US
13797,1.75,US
13801,1.75,US
13802,1.75,US
13803,1.75,US
13804,1.75,US
13806,1.75,US
13807,1.75,US
13808,1.75,US
13809,1.75,US
13810,1.75,US
13811,1.75,US
13812,1.75,US
13813,1.75,US
13814,1.75,US
13815,1.75,US
13820,1.75,US
13825,1.75,US
13826,1.75,US
13827,1.75,US
13830,1.75,US
13832,1.75,US
13833,1.75,US
13834,1.75,US
13835,1.75,US
13838,1.75,US
13839,1.75,US
13840,1.75,US
13841,1.75,US
13842,1.75,US
13843,1.75,US
13844,1.75,US
13845,1.75,US
13846,1.75,US
13847,1.75,US
13848,1.75,US
13849,1.75,US
13856,1.75,US
13859,1.75,US
13860,1.75,US
13861,1.75,US
13862,1.75,US
13863,1.75,US
13864,1.75,US
13865,1.75,US
14001,1.75,US
14005,1.75,US
14008,1.75,US
14009,1.75,US
14011,1.75,US
14012,1.75,US
14013,1.75,US
14024,1.75,US
14025,1.75,US
14027,1.75,US
14028,1.75,US
14029,1.75,US
14030,1.75,US
14032,1.75,US
14033,1.75,US
14034,1.75,US
14035,1.75,US
14036,1.75,US
14037,1.75,US
14039,1.75,US
14040,1.75,US
14041,1.75,US
14042,1.75,US
14054,1.75,US
14055,1.75,US
14057,1.75,US
14058,1.75,US
14060,1.75,US
14061,1.75,US
14062,1.75,US
14065,1.75,US
14066,1.75,US
14067,1.75,US
14069,1.75,US
14070,1.75,US
14080,1.75,US
14081,1.75,US
14082,1.75,US
14083,1.75,US
14091,1.75,US
14098,1.75,US
14101,1.75,US
14103,1.75,US
14105,1.75,US
14111,1.75,US
14113,1.75,US
14125,1.75,US
14126,1.75,US
14129,1.75,US
14130,1.75,US
14131,1.75,US
14132,1.75,US
14133,1.75,US
14134,1.75,US
14135,1.75,US
14136,1.75,US
14138,1.75,US
14139,1.75,US
14141,1.75,US
14143,1.75,US
14145,1.75,US
14166,1.75,US
14167,1.75,US
14168,1.75,US
14170,1.75,US
14171,1.75,US
14172,1.75,US
14173,1.75,US
14411,1.75,US
14413,1.75,US
14414,1.75,US
14415,1.75,US
14416,1.75,US
14418,1.75,US
14422,1.75,US
14423,1.75,US
14424,1.75,US
14427,1.75,US
14428,1.75,US
14429,1.75,US
14432,1.75,US
14433,1.75,US
14435,1.75,US
14437,1.75,US
14443,1.75,US
14449,1.75,US
14452,1.75,US
14453,1.75,US
14454,1.75,US
14461,1.75,US
14462,1.75,US
14466,1.75,US
14469,1.75,US
14470,1.75,US
14471,1.75,US
14472,1.75,US
14475,1.75,US
14476,1.75,US
14477,1.75,US
14478,1.75,US
14479,1.75,US
14481,1.75,US
14482,1.75,US
14485,1.75,US
14486,1.75,US
14487,1.75,US
14488,1.75,US
14489,1.75,US
14505,1.75,US
14507,1.75,US
14510,1.75,US
14511,1.75,US
14512,1.75,US
14516,1.75,US
14517,1.75,US
14521,1.75,US
14522,1.75,US
14525,1.75,US
14527,1.75,US
14529,1.75,US
14530,1.75,US
14532,1.75,US
14533,1.75,US
14536,1.75,US
14537,1.75,US
14538,1.75,US
14539,1.75,US
14541,1.75,US
14542,1.75,US
14543,1.75,US
14544,1.75,US
14545,1.75,US
14546,1.75,US
14547,1.75,US
14548,1.75,US
14549,1.75,US
14550,1.75,US
14551,1.75,US
14556,1.75,US
14557,1.75,US
14558,1.75,US
14560,1.75,US
14561,1.75,US
14564,1.75,US
14568,1.75,US
14569,1.75,US
14571,1.75,US
14572,1.75,US
14585,1.75,US
14588,1.75,US
14589,1.75,US
14590,1.75,US
14591,1.75,US
14592,1.75,US
14706,1.75,US
14707,1.75,US
14708,1.75,US
14709,1.75,US
14710,1.75,US
14711,1.75,US
14712,1.75,US
14714,1.75,US
14715,1.75,US
14716,1.75,US
14717,1.75,US
14718,1.75,US
14719,1.75,US
14721,1.75,US
14722,1.75,US
14723,1.75,US
14724,1.75,US
14726,1.75,US
14727,1.75,US
14728,1.75,US
14729,1.75,US
14730,1.75,US
14731,1.75,US
14732,1.75,US
14733,1.75,US
14735,1.75,US
14737,1.75,US
14738,1.75,US
14739,1.75,US
14740,1.75,US
14741,1.75,US
14743,1.75,US
14744,1.75,US
14745,1.75,US
14747,1.75,US
14748,1.75,US
14751,1.75,US
14752,1.75,US
14753,1.75,US
14754,1.75,US
14755,1.75,US
14756,1.75,US
14757,1.75,US
14758,1.75,US
14766,1.75,US
14767,1.75,US
14769,1.75,US
14770,1.75,US
14772,1.75,US
14774,1.75,US
14775,1.75,US
14777,1.75,US
14778,1.75,US
14779,1.75,US
14781,1.75,US
14782,1.75,US
14783,1.75,US
14784,1.75,US
14785,1.75,US
14786,1.75,US
14787,1.75,US
14788,1.75,US
14801,1.75,US
14803,1.75,US
14804,1.75,US
14805,1.75,US
14806,1.75,US
14807,1.75,US
14808,1.75,US
14809,1.75,US
14810,1.75,US
14812,1.75,US
14813,1.75,US
14815,1.75,US
14816,1.75,US
14817,1.75,US
14818,1.75,US
14819,1.75,US
14820,1.75,US
14821,1.75,US
14822,1.75,US
14823,1.75,US
14824,1.75,US
14825,1.75,US
14826,1.75,US
14827,1.75,US
14830,1.75,US
14831,1.75,US
14836,1.75,US
14837,1.75,US
14838,1.75,US
14839,1.75,US
14840,1.75,US
14841,1.75,US
14842,1.75,US
14843,1.75,US
14846,1.75,US
14847,1.75,US
14854,1.75,US
14855,1.75,US
14856,1.75,US
14857,1.75,US
14858,1.75,US
14859,1.75,US
14860,1.75,US
14861,1.75,US
14863,1.75,US
14864,1.75,US
14865,1.75,US
14867,1.75,US
14869,1.75,US
14870,1.75,US
14871,1.75,US
14872,1.75,US
14873,1.75,US
14874,1.75,US
14876,1.75,US
14877,1.75,US
14878,1.75,US
14879,1.75,US
14880,1.75,US
14881,1.75,US
14882,1.75,US
14883,1.75,US
14884,1.75,US
14885,1.75,US
14886,1.75,US
14887,1.75,US
14889,1.75,US
14891,1.75,US
14892,1.75,US
14893,1.75,US
14894,1.75,US
14895,1.75,US
14897,1.75,US
14898,1.75,US
15004,1.75,US
15019,1.75,US
15021,1.75,US
15026,1.75,US
15036,1.75,US
15043,1.75,US
15050,1.75,US
15052,1.75,US
15053,1.75,US
15057,1.75,US
15069,1.75,US
15077,1.75,US
15082,1.75,US
15142,1.75,US
15310,1.75,US
15311,1.75,US
15312,1.75,US
15313,1.75,US
15315,1.75,US
15316,1.75,US
15320,1.75,US
15323,1.75,US
15325,1.75,US
15327,1.75,US
15329,1.75,US
15330,1.75,US
15333,1.75,US
15334,1.75,US
15337,1.75,US
15338,1.75,US
15340,1.75,US
15341,1.75,US
15344,1.75,US
15345,1.75,US
15346,1.75,US
15348,1.75,US
15349,1.75,US
15351,1.75,US
15352,1.75,US
15353,1.75,US
15354,1.75,US
15357,1.75,US
15358,1.75,US
15359,1.75,US
15360,1.75,US
15361,1.75,US
15362,1.75,US
15364,1.75,US
15365,1.75,US
15370,1.75,US
15376,1.75,US
15377,1.75,US
15378,1.75,US
15379,1.75,US
15380,1.75,US
15410,1.75,US
15411,1.75,US
15415,1.75,US
15421,1.75,US
15422,1.75,US
15423,1.75,US
15424,1.75,US
15427,1.75,US
15428,1.75,US
15430,1.75,US
15431,1.75,US
15433,1.75,US
15435,1.75,US
15437,1.75,US
15439,1.75,US
15440,1.75,US
15442,1.75,US
15443,1.75,US
15446,1.75,US
15447,1.75,US
15450,1.75,US
15451,1.75,US
15454,1.75,US
15458,1.75,US
15459,1.75,US
15460,1.75,US
15461,1.75,US
15462,1.75,US
15464,1.75,US
15466,1.75,US
15467,1.75,US
15469,1.75,US
15470,1.75,US
15476,1.75,US
15480,1.75,US
15482,1.75,US
15485,1.75,US
15486,1.75,US
15490,1.75,US
15492,1.75,US
15501,1.75,US
15502,1.75,US
15510,1.75,US
15520,1.75,US
15521,1.75,US
15522,1.75,US
15530,1.75,US
15531,1.75,US
15532,1.75,US
15533,1.75,US
15534,1.75,US
15535,1.75,US
15536,1.75,US
15537,1.75,US
15538,1.75,US
15539,1.75,US
15540,1.75,US
15541,1.75,US
15542,1.75,US
15544,1.75,US
15545,1.75,US
15546,1.75,US
15547,1.75,US
15548,1.75,US
15549,1.75,US
15550,1.75,US
15551,1.75,US
15552,1.75,US
15553,1.75,US
15554,1.75,US
15555,1.75,US
15557,1.75,US
15558,1.75,US
15559,1.75,US
15560,1.75,US
15561,1.75,US
15562,1.75,US
15563,1.75,US
15564,1.75,US
15565,1.75,US
15610,1.75,US
15612,1.75,US
15613,1.75,US
15618,1.75,US
15620,1.75,US
15622,1.75,US
15627,1.75,US
15628,1.75,US
15630,1.75,US
15646,1.75,US
15655,1.75,US
15658,1.75,US
15670,1.75,US
15671,1.75,US
15673,1.75,US
15677,1.75,US
15679,1.75,US
15680,1.75,US
15681,1.75,US
15682,1.75,US
15686,1.75,US
15687,1.75,US
15688,1.75,US
15710,1.75,US
15711,1.75,US
15712,1.75,US
15713,1.75,US
15715,1.75,US
15717,1.75,US
15720,1.75,US
15721,1.75,US
15722,1.75,US
15723,1.75,US
15724,1.75,US
15725,1.75,US
15727,1.75,US
15728,1.75,US
15729,1.75,US
15730,1.75,US
15731,1.75,US
15732,1.75,US
15733,1.75,US
15734,1.75,US
15736,1.75,US
15737,1.75,US
15738,1.75,US
15739,1.75,US
15741,1.75,US
15742,1.75,US
15744,1.75,US
15745,1.75,US
15746,1.75,US
15747,1.75,US
15748,1.75,US
15750,1.75,US
15751,1.75,US
15752,1.75,US
15753,1.75,US
15754,1.75,US
15756,1.75,US
15757,1.75,US
15758,1.75,US
15759,1.75,US
15760,1.75,US
15761,1.75,US
15762,1.75,US
15763,1.75,US
15764,1.75,US
15765,1.75,US
15767,1.75,US
15770,1.75,US
15771,1.75,US
15772,1.75,US
15773,1.75,US
15774,1.75,US
15776,1.75,US
15777,1.75,US
15778,1.75,US
15779,1.75,US
15780,1.75,US
15781,1.75,US
15783,1.75,US
15784,1.75,US
15821,1.75,US
15822,1.75,US
15823,1.75,US
15824,1.75,US
15825,1.75,US
15827,1.75,US
15828,1.75,US
15829,1.75,US
15831,1.75,US
15832,1.75,US
15834,1.75,US
15841,1.75,US
15846,1.75,US
15847,1.75,US
15848,1.75,US
15849,1.75,US
15851,1.75,US
15853,1.75,US
15856,1.75,US
15857,1.75,US
15860,1.75,US
15861,1.75,US
15863,1.75,US
15864,1.75,US
15866,1.75,US
15868,1.75,US
15870,1.75,US
15920,1.75,US
15922,1.75,US
15923,1.75,US
15924,1.75,US
15925,1.75,US
15926,1.75,US
15929,1.75,US
15930,1.75,US
15931,1.75,US
15934,1.75,US
15935,1.75,US
15936,1.75,US
15937,1.75,US
15938,1.75,US
15940,1.75,US
15942,1.75,US
15944,1.75,US
15946,1.75,US
15948,1.75,US
15949,1.75,US
15952,1.75,US
15953,1.75,US
15954,1.75,US
15956,1.75,US
15957,1.75,US
15958,1.75,US
15960,1.75,US
15961,1.75,US
15962,1.75,US
15963,1.75,US
16016,1.75,US
16017,1.75,US
16018,1.75,US
16020,1.75,US
16021,1.75,US
16022,1.75,US
16023,1.75,US
16024,1.75,US
16025,1.75,US
16027,1.75,US
16028,1.75,US
16030,1.75,US
16033,1.75,US
16034,1.75,US
16035,1.75,US
16036,1.75,US
16037,1.75,US
16038,1.75,US
16040,1.75,US
16041,1.75,US
16048,1.75,US
16049,1.75,US
16050,1.75,US
16051,1.75,US
16052,1.75,US
16053,1.75,US
16054,1.75,US
16055,1.75,US
16057,1.75,US
16058,1.75,US
16061,1.75,US
16110,1.75,US
16111,1.75,US
16113,1.75,US
16114,1.75,US
16115,1.75,US
16116,1.75,US
16120,1.75,US
16123,1.75,US
16124,1.75,US
16125,1.75,US
16127,1.75,US
16130,1.75,US
16131,1.75,US
16132,1.75,US
16133,1.75,US
16134,1.75,US
16137,1.75,US
16140,1.75,US
16141,1.75,US
16142,1.75,US
16143,1.75,US
16145,1.75,US
16151,1.75,US
16153,1.75,US
16154,1.75,US
16155,1.75,US
16156,1.75,US
16157,1.75,US
16159,1.75,US
16160,1.75,US
16201,1.75,US
16210,1.75,US
16211,1.75,US
16213,1.75,US
16214,1.75,US
16215,1.75,US
16216,1.75,US
16217,1.75,US
16218,1.75,US
16220,1.75,US
16221,1.75,US
16222,1.75,US
16223,1.75,US
16224,1.75,US
16225,1.75,US
16226,1.75,US
16228,1.75,US
16229,1.75,US
16230,1.75,US
16232,1.75,US
16233,1.75,US
16234,1.75,US
16235,1.75,US
16236,1.75,US
16239,1.75,US
16240,1.75,US
16242,1.75,US
16244,1.75,US
16245,1.75,US
16246,1.75,US
16248,1.75,US
16249,1.75,US
16250,1.75,US
16253,1.75,US
16254,1.75,US
16255,1.75,US
16256,1.75,US
16257,1.75,US
16258,1.75,US
16259,1.75,US
16260,1.75,US
16261,1.75,US
16262,1.75,US
16263,1.75,US
16301,1.75,US
16311,1.75,US
16312,1.75,US
16313,1.75,US
16314,1.75,US
16319,1.75,US
16321,1.75,US
16322,1.75,US
16323,1.75,US
16326,1.75,US
16327,1.75,US
16328,1.75,US
16329,1.75,US
16331,1.75,US
16332,1.75,US
16333,1.75,US
16334,1.75,US
16335,1.75,US
16340,1.75,US
16341,1.75,US
16342,1.75,US
16343,1.75,US
16344,1.75,US
16345,1.75,US
16346,1.75,US
16347,1.75,US
16350,1.75,US
16351,1.75,US
16352,1.75,US
16353,1.75,US
16354,1.75,US
16360,1.75,US
16361,1.75,US
16362,1.75,US
16364,1.75,US
16365,1.75,US
16366,1.75,US
16367,1.75,US
16368,1.75,US
16369,1.75,US
16370,1.75,US
16372,1.75,US
16373,1.75,US
16374,1.75,US
16375,1.75,US
16388,1.75,US
16401,1.75,US
16402,1.75,US
16403,1.75,US
16404,1.75,US
16405,1.75,US
16406,1.75,US
16407,1.75,US
16410,1.75,US
16411,1.75,US
16412,1.75,US
16413,1.75,US
16416,1.75,US
16417,1.75,US
16420,1.75,US
16422,1.75,US
16424,1.75,US
16426,1.75,US
16427,1.75,US
16428,1.75,US
16430,1.75,US
16432,1.75,US
16433,1.75,US
16434,1.75,US
16435,1.75,US
16436,1.75,US
16438,1.75,US
16440,1.75,US
16441,1.75,US
16442,1.75,US
16443,1.75,US
16475,1.75,US
16611,1.75,US
16613,1.75,US
16614,1.75,US
16616,1.75,US
16617,1.75,US
16619,1.75,US
16620,1.75,US
16621,1.75,US
16622,1.75,US
16623,1.75,US
16624,1.75,US
16625,1.75,US
16627,1.75,US
16629,1.75,US
16631,1.75,US
16633,1.75,US
16634,1.75,US
16635,1.75,US
16636,1.75,US
16637,1.75,US
16638,1.75,US
16639,1.75,US
16640,1.75,US
16641,1.75,US
16644,1.75,US
16645,1.75,US
16646,1.75,US
16647,1.75,US
16650,1.75,US
16651,1.75,US
16652,1.75,US
16654,1.75,US
16655,1.75,US
16656,1.75,US
16657,1.75,US
16659,1.75,US
16660,1.75,US
16661,1.75,US
16662,1.75,US
16663,1.75,US
16664,1.75,US
16665,1.75,US
16666,1.75,US
16667,1.75,US
16668,1.75,US
16669,1.75,US
16670,1.75,US
16671,1.75,US
16672,1.75,US
16673,1.75,US
16674,1.75,US
16675,1.75,US
16677,1.75,US
16678,1.75,US
16679,1.75,US
16680,1.75,US
16681,1.75,US
16682,1.75,US
16683,1.75,US
16684,1.75,US
16685,1.75,US
16686,1.75,US
16689,1.75,US
16691,1.75,US
16692,1.75,US
16693,1.75,US
16694,1.75,US
16695,1.75,US
16698,1.75,US
16701,1.75,US
16720,1.75,US
16724,1.75,US
16725,1.75,US
16726,1.75,US
16727,1.75,US
16728,1.75,US
16729,1.75,US
16730,1.75,US
16731,1.75,US
16732,1.75,US
16733,1.75,US
16734,1.75,US
16735,1.75,US
16738,1.75,US
16740,1.75,US
16743,1.75,US
16744,1.75,US
16745,1.75,US
16746,1.75,US
16748,1.75,US
16749,1.75,US
16750,1.75,US
16751,1.75,US
16820,1.75,US
16821,1.75,US
16822,1.75,US
16823,1.75,US
16825,1.75,US
16826,1.75,US
16827,1.75,US
16828,1.75,US
16829,1.75,US
16830,1.75,US
16832,1.75,US
16833,1.75,US
16834,1.75,US
16835,1.75,US
16836,1.75,US
16837,1.75,US
16838,1.75,US
16839,1.75,US
16840,1.75,US
16841,1.75,US
16843,1.75,US
16844,1.75,US
16845,1.75,US
16847,1.75,US
16848,1.75,US
16849,1.75,US
16850,1.75,US
16852,1.75,US
16853,1.75,US
16854,1.75,US
16855,1.75,US
16856,1.75,US
16858,1.75,US
16859,1.75,US
16860,1.75,US
16861,1.75,US
16863,1.75,US
16864,1.75,US
16865,1.75,US
16866,1.75,US
16870,1.75,US
16871,1.75,US
16872,1.75,US
16873,1.75,US
16874,1.75,US
16875,1.75,US
16876,1.75,US
16877,1.75,US
16878,1.75,US
16879,1.75,US
16881,1.75,US
16882,1.75,US
16901,1.75,US
16910,1.75,US
16911,1.75,US
16912,1.75,US
16914,1.75,US
16915,1.75,US
16917,1.75,US
16918,1.75,US
16920,1.75,US
16921,1.75,US
16922,1.75,US
16923,1.75,US
16925,1.75,US
16926,1.75,US
16927,1.75,US
16928,1.75,US
16929,1.75,US
16930,1.75,US
16932,1.75,US
16933,1.75,US
16935,1.75,US
16936,1.75,US
16937,1.75,US
16938,1.75,US
16939,1.75,US
16940,1.75,US
16941,1.75,US
16942,1.75,US
16943,1.75,US
16945,1.75,US
16946,1.75,US
16947,1.75,US
16948,1.75,US
16950,1.75,US
17002,1.75,US
17003,1.75,US
17004,1.75,US
17006,1.75,US
17014,1.75,US
17017,1.75,US
17018,1.75,US
17020,1.75,US
17021,1.75,US
17023,1.75,US
17024,1.75,US
17026,1.75,US
17028,1.75,US
17030,1.75,US
17031,1.75,US
17032,1.75,US
17035,1.75,US
17037,1.75,US
17038,1.75,US
17040,1.75,US
17045,1.75,US
17047,1.75,US
17048,1.75,US
17049,1.75,US
17051,1.75,US
17052,1.75,US
17053,1.75,US
17054,1.75,US
17056,1.75,US
17058,1.75,US
17059,1.75,US
17060,1.75,US
17061,1.75,US
17062,1.75,US
17063,1.75,US
17066,1.75,US
17068,1.75,US
17069,1.75,US
17071,1.75,US
17073,1.75,US
17074,1.75,US
17075,1.75,US
17076,1.75,US
17077,1.75,US
17080,1.75,US
17082,1.75,US
17084,1.75,US
17086,1.75,US
17087,1.75,US
17090,1.75,US
17094,1.75,US
17097,1.75,US
17210,1.75,US
17211,1.75,US
17212,1.75,US
17213,1.75,US
17215,1.75,US
17217,1.75,US
17219,1.75,US
17220,1.75,US
17221,1.75,US
17222,1.75,US
17223,1.75,US
17224,1.75,US
17225,1.75,US
17228,1.75,US
17229,1.75,US
17231,1.75,US
17232,1.75,US
17233,1.75,US
17235,1.75,US
17236,1.75,US
17238,1.75,US
17239,1.75,US
17240,1.75,US
17241,1.75,US
17243,1.75,US
17244,1.75,US
17246,1.75,US
17247,1.75,US
17249,1.75,US
17250,1.75,US
17251,1.75,US
17252,1.75,US
17253,1.75,US
17254,1.75,US
17255,1.75,US
17256,1.75,US
17260,1.75,US
17261,1.75,US
17262,1.75,US
17263,1.75,US
17264,1.75,US
17265,1.75,US
17266,1.75,US
17267,1.75,US
17270,1.75,US
17271,1.75,US
17272,1.75,US
17302,1.75,US
17303,1.75,US
17304,1.75,US
17306,1.75,US
17307,1.75,US
17309,1.75,US
17310,1.75,US
17311,1.75,US
17314,1.75,US
17316,1.75,US
17320,1.75,US
17321,1.75,US
17322,1.75,US
17324,1.75,US
17325,1.75,US
17326,1.75,US
17327,1.75,US
17329,1.75,US
17337,1.75,US
17340,1.75,US
17342,1.75,US
17343,1.75,US
17350,1.75,US
17352,1.75,US
17353,1.75,US
17354,1.75,US
17360,1.75,US
17362,1.75,US
17365,1.75,US
17372,1.75,US
17503,1.75,US
17509,1.75,US
